,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level
5837,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5838,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5839,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5840,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5841,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,6.0,12.0,24.0,37.0,1
5842,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,4.0,6.0,37.0,2
5843,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,5.0,8.0,37.0,2
5844,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,12.0,37.0,2
5845,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,2
5846,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5847,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,18.0,37.0,1
5848,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,1
5849,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5850,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5851,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.5,7.0,24.0,37.0,1
5852,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5853,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,8.0,37.0,1
5854,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,2.0,6.0,12.0,37.0,1
5855,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5856,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5857,Chemical synthesis using gum kondagogu,spherical,MIC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,4.0,8.0,12.0,37.0,1
5858,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,1.5,4.0,24.0,37.0,1
5859,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,1.5,2.0,4.0,37.0,1
5860,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.0,2.0,4.0,37.0,2
5861,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5862,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5863,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5864,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5865,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,6.0,12.0,24.0,37.0,1
5866,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,4.0,6.0,37.0,2
5867,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,5.0,8.0,37.0,2
5868,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,12.0,37.0,2
5869,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,2
5870,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5871,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,18.0,37.0,1
5872,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,1
5873,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5874,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5875,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.5,7.0,24.0,37.0,1
5876,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5877,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,8.0,37.0,1
5878,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,2.0,6.0,12.0,37.0,1
5879,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5880,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5881,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,4.0,8.0,12.0,37.0,1
5882,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,1.5,4.0,24.0,37.0,1
5883,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,1.5,2.0,4.0,37.0,1
5884,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.0,2.0,4.0,37.0,2
5885,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5886,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5887,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5888,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5889,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,6.0,12.0,24.0,37.0,1
5890,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,4.0,6.0,37.0,2
5891,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,5.0,8.0,37.0,2
5892,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,12.0,37.0,2
5893,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,2
5894,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5895,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,18.0,37.0,1
5896,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,1
5897,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5898,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5899,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.5,7.0,24.0,37.0,1
5900,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5901,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,8.0,37.0,1
5902,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,2.0,6.0,12.0,37.0,1
5903,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5904,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5905,Chemical synthesis using gum kondagogu,spherical,MBC,Escherichia coli,1.4,7.6,0.0,2.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,4.0,8.0,12.0,37.0,1
5906,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,1.5,4.0,24.0,37.0,1
5907,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,1.5,2.0,4.0,37.0,1
5908,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.0,2.0,4.0,37.0,2
5909,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5910,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5911,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5912,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,8.0,12.0,37.0,2
5913,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,6.0,12.0,24.0,37.0,1
5914,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,4.0,6.0,37.0,2
5915,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,5.0,8.0,37.0,2
5916,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,2.0,6.0,12.0,37.0,2
5917,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,2
5918,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
5919,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,18.0,37.0,1
5920,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,12.0,24.0,37.0,1
5921,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5922,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,6.0,18.0,24.0,37.0,2
5923,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,1.5,7.0,24.0,37.0,1
5924,Green synthesis using Jatropha integerrima,spherical,MIC,Escherichia coli,17.0,45.0,0.0,2.5,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,4.0,8.0,12.0,37.0,1
